Time;ROI1;ROI2;ROI3;ROI4;ROI5;ROI6;ROI7;ROI8;ROI9;ROI10;ROI11;ROI12;ROI13;ROI14;ROI15;ROI16;ROI17;ROI18;ROI19;ROI20;ROI21;ROI22;ROI23;ROI24;ROI25;ROI26;ROI27;ROI28;ROI29;ROI30;ROI31;ROI32;ROI33;ROI34;ROI35;ROI36;ROI37;ROI38;ROI39;ROI40
4,387;90,4378;87,0693;79,516;66,58636;73,4732;86,0318;77,30545;75,7759;74,86898;73,7283;71,78864;68,93663;70,92942;99,98857;87,68932;146,6415;100,97344;221,90112;78,68399;70,35252;66,62562;66,84274;76,49272;76,90714;70,43624;69,14799;67,60235;76,74296;63,52525;96,4319;94,6941;104,79859;161,47403;91,39461;79,427;185,85397;85,88065;67,66154;97,96143;96,1984
4,4569984;89,9111;87,9948;80,4611;66,48669;73,6907;86,9862;77,69185;77,1867;74,93276;74,3414;72,00452;68,84602;70,24223;100,59161;88,9775;148,3627;100,61627;221,74158;78,69941;70,59264;66,17824;66,33479;76,39095;77,61089;70,59777;69,46755;68,21867;76,83282;64,02377;96,6486;94,8034;105,87344;161,02341;91,62009;78,42542;186,70866;85,36721;67,62787;97,8515;95,9897
4,528;90,9372;88,6583;81,4376;66,70975;73,8937;88,0791;77,72365;77,8061;74,88056;74,3352;72,02549;69,06279;70,2253;101,03;88,52272;148,0958;100,3672;221,28165;78,82594;70,88488;66,34696;66,70515;76,24834;77,66859;70,51488;69,20954;68,19361;77,01766;64,37201;97,0699;94,7446;106,11272;160,65776;91,91088;78,48485;187,18559;85,05602;68,1971;97,64641;95,6723
4,599;91,9667;88,3462;80,8213;66,39238;73,9479;88,1421;77,60937;78,2399;74,74975;74,2249;71,69409;69,17504;70,27724;101,08625;88,34098;147,5644;100,74767;221,25842;78,42501;70,59094;66,71442;66,95413;76,39158;77,53083;70,55898;68,90254;68,19605;77,17435;64,03049;96,8564;94,8612;105,86481;160,90359;91,95889;78,85255;186,55385;85,81731;68,09869;97,9997;96,3407
4,6699984;91,9157;87,8342;80,5531;66,38651;73,9579;87,7907;77,41742;78,017;74,73634;73,7639;71,46241;69,44243;70,66064;100,805;88,33578;146,6775;100,89107;221,16554;78,50909;70,73365;66,94664;67,12855;76,66445;77,41129;70,73061;68,71095;67,8279;76,63313;63,84425;96,8872;95,2073;105,3336;160,94987;91,43442;79,35989;186,65421;85,8196;67,5344;98,14433;96,4085
4,74;91,7733;87,597;80,3124;66,29562;73,6732;86,9451;77,22663;77,1279;74,66159;73,6234;71,96451;69,37075;71,34726;100,2975;87,61878;146,5008;101,19412;221,30087;78,54922;70,71322;67,00593;67,17691;76,58452;77,18572;71,37566;68,92306;68,01597;76,41245;63,75168;97,0014;95,4018;104,95311;160,95073;91,5574;79,56969;186,05812;86,29691;67,5225;98,05094;96,613
4,811;90,9528;87,3765;79,8853;66,01246;73,415;86,6033;77,1534;76,3512;74,55048;73,3492;71,94095;69,50309;71,09543;99,85679;88,08871;146,4033;101,0544;221,43671;78,33228;70,60627;66,63364;67,20156;76,45695;76,923;71,32465;68,43063;67,89443;76,58064;63,5484;96,822;95,4384;104,47218;161,01743;91,30493;79,63269;185,87668;86,21573;67,42235;98,19273;96,554
4,882;90,7054;87,201;80,1603;66,4063;73,2135;86,2428;76,95067;76,0653;74,56104;73,3707;72,04873;69,59447;70,96838;99,47625;87,73951;146,0383;101,077;221,66217;78,51119;70,59196;66,84782;67,08923;76,42387;76,86189;71,5069;68,53168;67,68153;76,56298;63,4932;96,9479;95,5166;104,60136;161,13062;91,21228;79,56625;185,36508;86,02652;67,52424;98,24367;96,417
4,953;90,9612;87,2929;79,7267;66,14928;73,2456;86,4187;77,10658;75,9619;74,42982;73,0221;71,82898;69,42001;70,77188;99,61946;87,51103;146,2384;101,18169;221,74358;78,40833;70,34911;66,64909;66,91014;76,70338;76,84673;71,40011;68,82124;67,73963;76,49052;63,40063;96,8231;95,1784;104,68365;161,16449;91,06567;79,39947;185,24176;86,06322;67,7196;98,15952;96,2846
5,0229984;90,7564;87,7203;80,1102;66,53164;73,5053;86,1624;77,32203;75,7605;74,60085;73,0854;72,08357;69,58578;71,36308;99,97321;87,86716;146,2325;101,5065;222,06616;78,73849;70,64442;66,95788;67,2;76,62583;77,06581;71,38204;69,37061;67,85429;76,80517;63,70805;96,606;95,3065;104,95403;161,20308;91,21432;79,36546;185,3094;86,03738;67,55327;98,02174;96,4707
5,094;90,7708;87,302;79,5772;66,37943;73,1469;86,1033;77,30045;75,5753;74,79098;73,2664;71,909;69,5568;70,90005;100,12464;87,92644;146,2957;101,67293;222,3945;78,57541;70,55211;66,96245;67,16568;76,74897;77,4533;71,00372;69,38266;67,77113;77,02714;63,54089;96,966;95,4865;105,18574;161,57097;91,45731;79,45917;186,2083;86,20167;67,79826;98,33661;96,5863
5,165;90,4071;87,1069;79,5961;66,55876;73,0647;85,944;77,23183;75,4523;74,43083;73,1579;72,00839;69,64645;71,25861;99,64607;87,93596;145,956;101,36903;222,49089;78,72835;70,79462;66,91181;67,29173;76,80959;77,39146;70,66366;69,44807;67,60789;76,79417;63,56935;97,0752;94,9848;105,20729;161,50406;91,45339;79,48444;185,77753;85,93106;67,69144;98,46664;96,5264
5,236;90,8125;86,9523;79,5871;66,48009;73,0842;85,9353;77,24648;75,3946;74,45318;73,3318;71,4879;69,43373;71,11914;99,99178;88,373;146,345;101,13351;222,22946;78,67047;70,43154;66,96294;67,33136;76,80168;77,1026;70,69341;69,10387;67,53959;76,64568;63,39891;96,8351;94,7638;104,93117;161,34096;91,56186;79,37498;185,72772;86,11616;67,5701;98,43565;96,5601
5,306;90,3957;86,6531;79,6814;66,49352;73,0972;85,4775;77,15417;74,8186;74,44668;72,8664;71,98;69,40186;71,26595;99,64697;87,65643;146,225;101,20062;222,04469;78,74081;70,54803;66,78335;67,08955;76,61317;76,9789;70,6966;68,78353;67,42382;76,6897;63,57655;96,6574;94,6301;105,22897;161,312;91,6307;79,26671;185,89035;85,95713;67,89841;98,16771;96,5933
5,3769984;90,8314;86,9133;79,5185;66,45956;73,0747;85,5338;77,27809;75,1464;74,62279;73,1184;71,9474;69,25348;71,33823;99,83036;87,59455;146,3618;101,32566;221,91685;78,69159;70,87568;66,89019;67,13728;76,80849;77,0485;71,21626;68,90049;67,46352;76,54327;63,56638;96,5184;94,6082;104,95898;161,37344;91,5907;79,27704;186,08473;85,94764;67,95704;98,07522;96,4876
5,448;90,1091;86,5576;79,7057;66,39629;73,1148;85,2665;76,99769;74,7518;74,4808;72,6894;72,21394;69,40611;71,51665;99,93018;87,62267;146,3072;100,98672;221,83995;78,66075;70,94585;66,7915;67,09985;76,59496;76,89397;71,46812;68,66453;67,46019;76,56682;63,6735;96,7092;94,8487;104,8989;161,32108;91,59962;79,373;185,94334;86,03487;67,7881;98,07938;96,5441
5,519;90,083;87,9934;80,64;66,42976;73,6892;86,8303;77,33937;77,0042;74,86005;74,328;72,00806;68,65437;70,20271;100,6609;88,58936;148,2532;100,53094;221,78152;78,74165;70,70164;66,61833;66,36193;76,34885;77,90047;71,7678;68,40626;68,03038;76,90169;64,01376;97,1096;94,596;106,01385;161,27779;91,7187;78,89941;186,38217;85,87115;67,84383;98,31978;96,294
5,5889984;90,5107;88,3215;81,2212;66,62619;73,9128;87,9114;77,7408;77,6937;75,12106;74,5168;71,95483;69,00367;70,01299;101,26464;88,83211;148,5607;100,75742;221,48839;78,83692;70,55075;66,26704;66,68674;76,20956;77,76559;71,49894;68,72916;68,27722;76,82693;64,25082;96,7741;94,7084;106,18535;160,78046;91,66103;78,52654;186,81831;85,58923;67,96894;97,76154;95,894
5,66;91,3641;88,7071;81,0615;66,48595;73,8612;87,9128;77,76257;78,2161;74,84989;74,5396;71,75831;69,2415;70,22134;101,07161;88,35872;148,0695;100,69582;221,19626;78,67406;70,5906;66,67329;66,81903;76,39822;77,58096;71,37832;68,97025;68,25837;77,14798;64,1742;96,7957;95,0877;106,0064;161,05173;91,51423;78,71542;186,72455;85,65291;67,8894;97,91793;95,943
5,731;91,7935;87,9206;80,6134;66,19448;74,0231;88,0498;77,41357;78,2203;75,04347;74,0826;72,03226;69,46947;70,60079;100,79661;88,40026;146,9204;100,94066;221,25717;78,48268;70,60286;66,9622;67,04087;76,55033;77,43238;71,17481;69,16286;68,39587;76,78648;63,87271;96,6206;95,386;105,07327;161,18149;91,60168;79,18716;186,65201;85,8308;67,74659;97,96842;96,2913
5,802;91,5525;87,7144;80,2353;66,31371;73,8306;86,9907;77,13991;76,9566;74,83973;74,0688;72,06551;69,66422;70,99153;100,24214;87,80138;146,1486;100,94631;221,19426;78,46494;70,65054;67,08028;67,21404;76,4389;77,23981;70,89532;69,25673;68,00555;76,72401;63,61329;96,2589;95,7184;104,91615;160,84694;91,41507;79,39034;185,78609;85,93324;67,84267;97,87653;96,5163
5,872;90,6498;87,3525;79,9779;66,17102;73,4652;86,6407;77,27924;76,1143;74,64879;73,6608;71,84447;69,55178;71,01976;100,09322;87,71571;146,0287;100,90294;221,27541;78,39396;70,45674;66,61364;67,34322;76,49383;77,0458;70,67003;69,19646;67,75871;76,57732;63,47975;96,2617;95,7629;104,59757;161,04094;91,20056;79,39431;185,3829;86,22694;67,68621;98,17888;96,4662
5,9429984;91,1736;87,9749;79,8193;66,16711;73,0852;86,4907;77,19252;75,8876;74,67561;73,3109;72,02226;69,6905;71,16036;99,87857;87,57507;145,7409;101,30659;221,55305;78,4869;70,49796;66,79508;67,41592;76,73425;76,86585;70,44793;69,20364;67,85961;76,89145;63,36497;96,2241;95,0533;104,74177;161,06734;91,25861;79,40186;185,5619;86,09443;67,80726;97,93848;96,5116
6,014;90,7392;87,5012;80,0224;66,25556;73,187;86,298;77,34014;75,9246;74,87244;73,2991;71,80155;69,64722;71,00339;100,07714;87,89874;146,4499;101,63506;221,89688;78,54858;71,04632;66,64328;67,49204;76,88161;77,08114;70,75346;69,2021;67,67864;76,86329;63,47037;96,4589;95,2749;105,1216;161,3586;91,3827;79,38531;185,75848;86,25357;67,76285;98,09785;96,5811
6,085;90,9874;87,3079;79,5545;66,18617;73,0581;86,2003;77,12392;75,3561;74,39996;73,309;72,05614;69,54791;71,41898;99,94196;87,83557;146,2318;101,59014;222,04819;78,87769;71,18971;66,92725;67,6053;76,78949;76,96538;71,32359;69,18851;67,83943;77,04557;63,73698;96,9092;95,3546;105,30917;161,46751;91,60297;79,37975;186,11429;86,16886;68,06503;98,18186;96,6316
6,1549984;90,9107;87,1435;79,6129;66,09626;73,3163;85,852;76,95336;75,3157;74,59273;72,9857;71,90771;69,31202;71,26934;99,95161;88,03764;146,2416;101,29868;222,19051;78,55344;70,93938;66,72308;67,45148;76,9063;76,94411;71,42242;68,87279;67,80639;76,69099;63,57483;96,7986;94,8822;104,9727;161,09181;91,42921;79,44593;185,7961;86,16531;67,75646;98,36997;96,6629
6,226;90,7627;87,3598;79,731;66,51478;73,2371;85,7546;76,85546;74,9868;74,5842;72,6847;71,92159;69,36553;71,28289;99,55696;87,8862;145,9388;100,84346;221,98602;78,797;70,86581;66,84573;67,00655;76,80563;76,8608;71,51753;68,35111;67,21313;76,53687;63,52666;96,6947;94,7087;105,03997;161,22574;91,58939;79,18742;185,60489;86,012;68,02728;97,99687;96,5986
6,297;90,6009;87,0289;79,7499;66,38627;72,9033;85,7409;76,75429;74,9072;74,68922;72,938;71,52695;69,21696;71,17052;99,77411;88,04284;146,2773;101,38796;222,10712;78,55386;70,33923;66,87129;66,99438;76,84726;76,65218;71,33582;68,47653;67,55289;76,64337;63,49289;96,7965;94,6795;104,95428;161,18736;91,5107;79,36281;185,67033;86,08449;67,8688;98,13419;96,6691
6,368;89,9713;87,0101;79,5321;66,67359;73,2591;85,4727;76,7038;74,9102;74,75929;72,7847;71,60697;69,35432;71,43874;99,84447;88,01514;146,4691;101,08053;222,09712;78,73342;70,71764;67,05521;66,76131;76,90582;76,91832;71,29755;68,3306;67,53204;76,62827;63,65942;97,0518;95,1257;104,92398;161,5419;91,70103;79,32018;186,30501;85,93324;67,85603;98,32529;96,5839
6,438;90,3835;86,6938;79,6182;66,39751;72,9393;85,2186;76,64637;74,8253;74,86594;73,1202;71,80478;69,28458;71,69283;99,54589;87,61446;146,0695;101,10865;222,1568;78,62209;70,84469;67,13636;66,69547;76,6893;76,63811;71,2763;68,8279;67,52961;76,57297;63,61923;96,7543;95,0067;105,02442;161,2159;91,48558;79,26975;186,04005;85,87287;68,02787;98,25826;96,4655
6,5089984;89,5689;86,3793;79,6539;66,49988;73,211;85,3272;76,86741;75,0996;74,78265;73,4819;71,67215;69,50135;71,5048;100,19215;87,97057;146,4005;101,22605;222,05568;78,66962;70,61853;67,07645;66,72324;76,82843;76,99693;70,80553;68,99359;67,65003;76,51075;63,66396;96,9184;94,8578;104,97113;161,55365;91,56075;79,30999;185,7243;86,01064;67,87866;98,2322;96,2418
6,58;90,0438;87,8419;80,9391;66,81017;73,8441;86,7428;77,82848;76,6492;74,98071;74,2234;72,44885;68,95402;70,71993;100,5984;88,82043;148,6132;100,79881;222,14856;78,98395;70,81641;66,66551;66,60094;76,33808;77,6154;70,93411;69,50269;68,06786;76,73963;63,84582;97,072;94,8956;106,032;161,48012;91,55498;79,12932;185,905;85,98422;67,87924;98,48123;96,5944
6,651;90,4926;88,473;80,827;66,38847;73,8827;87,536;78,23106;77,8103;74,84055;74,2931;72,1665;69,07419;70,2524;101,3009;89,00217;148,7247;100,64368;221,62921;78,82002;70,6233;66,32584;66,85148;76,11427;77,98557;71,18916;69,63401;68,42049;77,16385;64,13917;97,123;94,8472;106,3639;161,30066;91,89042;78,63137;187,09549;85,78015;68,15065;97,95591;95,8564
6,7219984;91,2196;88,6726;81,0583;66,50745;74,1183;88,2544;78,19021;78,0619;74,88036;74,291;72,18845;69,11399;70,62281;100,98893;88,73518;148,4536;100,98177;221,65843;78,9155;71,1216;66,59486;67,04961;76,31877;77,95654;71,24708;69,38676;68,75161;77,28392;64,31337;96,9206;95,246;106,32654;161,13553;91,75553;78,97128;186,89084;85,87904;67,90624;98,05392;96,0445
6,792;91,9452;88,3204;80,5591;66,54752;73,8521;88,2819;77,71362;78,2037;74,69836;74,186;72,26105;69,54076;70,7747;100,91643;88,76504;147,3112;101,0284;221,49039;78,65061;70,92643;67,08646;67,61435;76,73979;77,52903;71,05101;69,38574;68,19295;77,07603;64,00516;97,3801;95,4764;105,4983;161,50929;91,55181;79,20993;186,8188;86,0782;68,21626;98,26944;96,5627
6,863;91,5133;87,5907;79,9298;66,18861;73,6376;87,574;77,40008;77,4364;74,60288;73,9215;71,84576;69,48937;70,73687;100,58982;88,24319;146,444;101,28384;221,44469;78,38319;70,69993;67,15192;67,68112;76,56347;77,20158;71,03029;68,99128;68,31071;77,08295;63,61923;96,523;95,2941;105,32458;161,11137;91,56242;79,34123;186,50305;85,95427;67,99826;98,22818;96,5347
6,934;91,0333;87,9115;80,1158;66,55412;73,6115;86,8557;77,30006;76,4176;74,66647;73,5212;71,59148;69,75328;70,88538;100,20375;87,96278;146,3215;101,22379;221,25443;78,56464;70,71662;66,90341;67,722;76,81133;77,30166;71,14294;68,90151;68,03815;76,87506;63,51962;96,605;95,3817;105,0862;161,00972;91,44781;79,32747;185,96288;86,33315;67,76749;98,09547;96,5724
7,005;91,1079;87,3717;80,1243;66,47594;73,1719;86,4665;77,14646;75,9547;74,49624;73,3779;71,66409;69,64239;70,98419;100,04;87,95024;146,1962;101,31563;221,47865;78,52218;70,61853;66,92231;67,47488;76,98116;77,11305;71,20564;68,72608;67,65225;76,80696;63,3742;96,4968;95,3693;105,24622;161,30173;91,34772;79,5489;186,06105;86,02721;68,12221;98,18484;96,427
7,0749984;90,9456;87,9091;79,9235;66,33276;73,0817;86,1342;77,05338;75,5881;74,21268;73,7009;71,59148;69,56105;71,43478;99,74178;88,08265;146,136;101,37199;221,94632;78,73088;70,5453;66,85005;67,07207;76,8661;77,05229;71,11743;68,87022;68,01907;76,75525;63,5792;96,5787;95,3108;104,92542;161,1165;91,61935;79,582;186,05544;86,22453;67,90189;98,08758;96,6188
7,146;90,6359;87,4528;79,9683;66,07941;72,9218;86,186;77,00366;75,3448;74,19825;73,3717;71,75508;69,5711;71,26765;99,91732;88,13544;146,1825;101,24527;221,94307;78,46937;70,74557;66,81164;67,07363;76,89507;76,97764;70,89586;68,67941;67,59681;76,70405;63,55231;96,867;95,042;105,06714;161,30151;91,6694;79,49107;186,12625;86,25288;68,10334;98,51206;96,6168
7,217;90,3481;87,3333;79,7618;66,24823;73,0952;86,0017;76,81384;75,685;74,3701;73,1069;71,70442;69,36302;71,07792;99,76553;88,30593;146,0435;101,17901;222,24644;78,6504;70,70708;66,72727;66,81248;76,72571;77,01947;70,94368;68,67504;67,58926;76,83308;63,4441;96,5535;94,5872;104,84849;161,18843;91,56596;79,45956;185,67107;86,07877;68,01742;98,32365;96,7234
7,2879984;90,493;87,0846;79,859;66,34693;73,2541;85,7698;76,62016;75,0272;74,70343;72,9741;71,51113;69,21329;71,22078;99,66214;88,16746;146,4809;101,09579;222,15906;78,69561;70,65633;66,82016;66,59095;76,69041;76,7573;70,94846;68,84919;67,51475;76,42371;63,31055;96,4454;94,8807;104,95441;161,35966;91,47628;79,24434;185,60049;86,00434;68,05834;97,95174;96,4334
7,358;90,2642;86,8885;79,7511;66,29538;73,2752;85,5276;76,63924;74,9253;74,56551;72,8611;71,65215;69,43798;71,35912;99,71072;87,98529;146,28;101,04874;221,88689;78,87051;70,95708;66,8577;66,72075;76,61016;76,8498;71,08661;69,07361;67,70792;76,26369;63,47913;96,9128;94,874;105,13924;161,29713;91,50381;79,52019;185,72723;86,01727;67,96255;98,21969;96,5724
7,429;89,8458;86,759;79,4245;66,25092;73,0281;85,8047;76,6456;75,0886;74,66545;72,7797;71,72249;69,36225;71,67363;99,82589;87,89312;146,5147;101,1605;222,09962;78,59274;70,75102;66,88982;66,76724;76,53181;76,78291;70,94102;68,97128;67,75804;76,54736;63,57092;97,016;94,7184;105,06465;161,31424;91,55944;79,39629;185,59683;85,89539;67,82787;97,94519;96,3042
7,5;90,2048;86,4779;79,7709;66,32592;72,9659;85,5723;76,76276;75,4044;74,18607;72,7797;71,71023;69,27859;71,48278;99,78125;87,76504;146,2493;100,87242;222,34108;78,515;70,44415;66,89674;66,67083;76,5;76,60548;70,94527;69,00846;67,64338;76,32924;63,43393;97,028;94,7081;104,85449;161,37056;91,28168;79,17233;185,7558;85,96661;67,91785;98,08445;96,2774
7,571;89,587;86,3002;79,465;66,25507;73,1413;85,3247;76,69012;74,9566;74,28194;72,8508;71,51081;69,15572;71,31;99,60143;87,50714;146,2982;100,9206;222,00974;78,77736;70,17336;66,8577;66,90796;76,5573;76,49261;70,66259;68,73583;67,61965;76,18664;63,33448;96,6702;94,7068;104,94122;161,22627;91,61656;79,35368;185,44615;86,01658;67,64616;98,19064;96,2736
7,6409984;90,1403;86,4939;79,5234;66,22771;72,8426;85,2136;76,62999;75,1845;74,26061;72,8355;71,49887;69,41557;71,33992;99,64947;87,79273;146,3848;101,14778;222,02522;78,49261;70,54155;66,88464;67,15133;76,59069;76,69041;70,97822;68,94332;67,7108;76,53123;63,43206;96,7699;94,7729;104,73498;161,3278;91,39126;79,12495;185,37875;86,04367;67,67896;98,04841;96,2536
7,712;89,5689;87,1135;79,8748;66,40557;73,5333;86,7718;77,76566;76,487;74,9153;74,0527;72,2788;69,19861;70,67363;100,76089;88,91735;148,211;101,14637;222,08813;78,58978;70,62977;66,70492;67,19002;76,70861;77,45023;71,18969;68,8315;67,85318;76,63953;63,45927;96,5862;95,1939;105,36926;161,37741;91,41098;79,3366;185,86642;86,22054;67,48969;98,18737;96,4608
7,783;90,5976;88,1787;80,802;66,45077;74,0872;87,6069;77,78378;76,9857;74,89275;74,8689;72,1223;68,93721;70,28967;100,87857;89,08741;148,6825;100,90082;221,90712;78,68948;70,77112;66,46529;66,74509;76,41026;77,80797;71,56376;69,37086;68,38057;77,32233;64,17748;96,839;94,653;106,49477;161,29019;91,84521;78,49398;186,85275;85,5922;67,96429;98,0837;95,8422
7,8539984;91,0489;88,6141;80,742;66,44515;73,4536;87,8222;77,85585;77,5243;74,85659;74,3689;71,57277;69,10471;69,86223;101,18357;89,02596;147,9153;100,51526;221,39601;78,37431;70,26158;66,32325;66,94103;76,27699;77,76776;71,17906;69,20056;68,22887;77,10957;63,92948;96,8574;95,0359;106,04298;160,82375;91,42642;78,62489;186,83492;85,56488;68,06212;97,95606;95,8925
7,924;91,5407;88,4646;80,2852;66,35841;73,5378;88,0101;77,57757;77,5519;74,56104;74,1389;71,42078;69,38543;69,88368;100,90946;89,05452;147,404;100,99901;221,30112;78,64913;70,83549;66,67144;66,89267;76,56996;77,86116;70,661;69,09131;68,21601;77,03226;64,01126;96,8174;94,8414;105,89655;160,81584;91,41525;78,69041;186,67424;85,80553;67,87576;97,80176;96,143
7,995;91,74;87,8979;80,4993;66,4239;73,7168;87,8084;77,36095;77,5009;74,73959;73,9632;71,48177;69,47025;70,7109;100,95732;88,50282;146,8519;101,46948;221,49612;78,74588;70,88045;66,99234;67,29797;76,6062;77,29679;71,19341;69,15055;68,15281;76,99027;63,72056;96,9723;94,8685;105,34862;161,16225;91,71126;79,62422;186,3934;86,15605;68,17968;98,0499;96,5598
8,066;91,252;87,7318;80,2897;66,258;73,3709;86,7822;77,2039;76,5526;74,45724;73,5844;71,76605;69,52299;71,21683;100,25107;88,23583;146,2736;101,42696;221,43271;78,52619;70,94585;66,7747;67,12511;76,92767;77,15327;71,02869;68,95589;67,92326;76,91372;63,66208;96,7599;95,4177;105,01502;161,1646;91,62325;79,55724;186,31038;86,16554;68,14194;98,22327;96,7574
8,137;91,1757;87,5089;79,9887;66,17957;73,1333;86,5298;77,01407;76,2086;74,13711;73,1031;71,70345;69,35065;71,14512;100,11179;88,21852;146,3988;101,15174;221,67142;78,6278;70,47446;66,6938;66,98908;76,57755;76,83303;70,90063;68,85175;67,83145;76,8103;63,29679;96,3631;95,0225;104,88885;160,9239;91,63274;79,55155;185,68303;86,154;68,10218;98,2328;96,6855
8,2069984;90,893;87,418;79,8287;66,18886;73,0195;86,179;76,82289;75,8272;74,37965;72,8402;71,54308;69,26527;70,98193;100,18;88,03202;145,9904;100,83442;221,58078;78,64977;70,48229;66,7852;67;76,75546;76,70068;70,89851;68,81534;67,83611;76,5256;63,48663;96,5631;94,7936;104,85227;161,37451;91,24279;79,45573;185,6398;85,88647;68,13905;98,10664;96,4819
8,278;90,6599;86,8809;79,9618;66,26337;73,011;85,6353;76,72191;75,4651;74,2401;72,5857;71,85544;69,19533;71,12592;99,53571;87,77759;146,499;100,9781;221,83621;78,67131;70,27248;66,615;66,6443;76,2868;76,86189;70,74602;68,82303;67,41872;76,53405;63,49163;96,6741;94,6171;105,13806;161,17059;91,34251;79,55857;185,82393;86,05064;67,79942;98,02517;96,5852
8,349;90,1083;87,3274;79,7431;66,32104;72,9228;85,5506;76,85643;75,3203;74,57506;72,6199;71,75379;69,17929;71,57143;99,99857;87,72696;146,6425;101,19412;221,89388;78,63879;70,39714;66,81781;67,24212;76,43669;76,79445;71,24921;68,71044;67,37547;76,56451;63,40938;96,7784;94,9105;104,91915;161,29436;91,52725;79,27412;185,7641;85,80439;67,78026;97,88323;96,5342
8,4199984;89,8744;86,7095;79,7664;66,27486;73,0942;85,3706;76,6639;75,1709;74,89133;72,6178;71,76315;69,36708;71,32298;99,49161;87,55517;146,4762;101,19341;222,21074;78,74799;70,59537;66,87685;67,09985;76,38937;76,59232;71,20935;68,76507;67,70348;76,44291;63,47365;96,8255;94,8572;104,92712;161,25865;91,40298;79,45268;185,76581;85,99851;67,62148;98,01519;96,6013
8,49;89,9933;86,5385;79,5741;66,10481;73,2501;85,5276;76,54481;74,6658;74,86716;72,4069;71,57858;69,50599;71,19311;99,67982;87,71095;146,0988;100,85448;221,93059;78,31855;70,40974;66,80694;67,10577;76,42893;76,84908;71,17322;68,69787;67,69151;76,25627;63,36998;96,156;94,6423;104,82158;161,25684;91,34642;79,17604;185,76678;86,09603;67,83628;97,93134;96,1901
8,561;90,0834;86,9812;79,6165;66,35989;72,9915;85,5754;76,44961;74,8755;74,78773;72,7604;71,56792;69,33772;71,05872;99,63732;87,69926;146,1205;101,05397;221,94208;78,60224;70,63249;67,05064;67,00718;76,56964;76,85503;70,75717;69,25878;67,82102;76,38889;63,61095;96,4174;94,6563;104,97192;161,39268;91,28503;79,14216;185,13797;86,12141;67,61277;97,99911;96,3446
8,632;89,8167;86,8596;79,3008;66,27559;72,9318;85,3725;76,53035;74,6288;74,95653;72,8769;71,54856;69,26469;70,73743;99,85714;87,94461;146,349;101,26264;222,18677;78,68716;70,61274;66,82497;67,10952;76,71494;76,88641;70,6424;69,05745;67,88113;76,48259;63,41048;96,6383;94,9948;104,94423;161,48589;91,40819;79,10086;185,84836;85,93198;67,78664;98,34867;96,2393
8,703;89,6165;86,5441;79,211;66,30809;72,9293;85,4007;76,68009;74,3719;74,67926;73,0486;71,94901;69,26565;70,85488;99,55393;88,07919;146,1665;101,18593;222,33559;78,72813;70,8188;66,81126;67,21778;76,81371;77,01353;70,79118;69,1067;67,84631;76,29442;63,44097;96,495;94,8953;105,06217;161,59181;91,45879;79,31039;185,77338;86,25723;67,72453;98,23414;96,3892
8,7729984;89,7046;86,7015;79,3928;66,25165;73,0942;85,8239;77,16843;75,1581;74,93683;73,4072;72,02743;69,23473;70,99097;99,63197;88,299;146,7599;101,2262;222,42946;78,8063;70,98229;66,5168;66,89579;76,55144;76,88658;70,45271;69,04796;67,73431;76,40144;63,35043;96,5535;94,9227;105,18286;161,46376;91,51516;79,29556;185,68156;86,02309;67,90102;98,13985;96,3089
